age,Dage
,
,
,
,
,
0.65,0.791
,
0.09,0.02
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.008,0.001
,
,
,
,
,
,
,
0.207,0.066
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.159,0.04
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0063,0.0001
,
0.05683,
,
,
,
,
,
,
,
,
0.1914,
0.0068,0.0002
,
0.02946,
,
0.0001,
,
,
0.2422,
,
,
,
,
,
,
0.07159,
,
,
,
,
,
,
,
,
,
,
0.0028,0.0004
,
,
,
,
0.0079,0.0005
0.1,0.022
0.02482,
,
,
0.04128,
0.2986,
0.0044,0.0002
,
0.0019,0.0001
0.2817,
,
,
,
,
,
,
,
,
,
,
0.06567,
,
,
,
,
,
0.006,0.0001
,
0.2115,
,
0.2288,
0.513,0.116
0.2171,
0.0689,
,
,
0.0042,0.0002
0.0026,0.0001
,
0.14,0.045
,
0.0708,
,
,
,
0.1744,
0.05028,
,
0.0295,
,
,
,
,
,
0.0072,0.0002
0.02529,
,
,
0.08122,
,
,
0.01693,
,
0.2789,
,
,
,
0.08357,
,
,
,
,
,
,
,
,
,
,
,
,
0.08952,
,
,
,
,
,
,
0.1356,
,
,
,
,
,
,
,
,
0.09191,
,
,
0.1101,
0.05186,
,
,
,
,
0.0747,
,
0.03735,
0.2093,
0.02718,
0.0059,0.0001
,
,
,
,
,
,
,
,
0.0072,0.0002
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.08874,
0.61,0.08
0.1206,
0.04456,
0.03548,
0.07,
,
2.61,0.26
0.62,
,
2.41,
0.71,
2.84,0.73
,
,
0.07515,
0.66,
,
,
0.7,
,
0.57,0.05
0.1298,
,
,
0.66,
0.191,
0.1014,
0.1199,
,
,
1.83,0.18
,
,
,
,
,
,
,
,
,
,
,
,
0.99,
0.0079,0.0004
,
0.02978,
0.2115,
0.7652,
1.98,
0.0074,0.0008
0.0034,0.0004
,
0.1796,
,
0.384,
,
0.0452,
0.0001,0.0001
0.09079,
0.1429,
1.254,
,
0.2511,
,
,
0.001492,
,
,
,
,
,
,
0.02,
,
,
0.006816,
,
,
,
,
,
,
,
,
0.001,0.0004
0.3208,
0.0059,0.0018
0.0008,0.0001
,
,
,
,
,
0.0707,
,
0.108,
0.0055,0.0001
,
,
,
0.91,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.001,0.0001
,
,
,
,
,
,
,
0.0069,0.0009
,
,
,
,
0.0095,0.0006
0.07095,
,
0.3365,
0.0002,0.0001
,
,
,
,
,
,
,
,
0.4774,
0.0001,
0.0004,0.0003
0.04221,
0.0076,0.0002
,
,
,
0.03201,
0.02697,
0.01564,
0.3081,
0.89,
0.03248,
0.1908,
,
0.2276,
0.2276,
0.2107,
,
,
0.0642,
,
1.23,
,
,
0.1804,
0.07777,
,
,
,
,
,
,
0.506,0.025
1.5849,
,
,
0.3704,
,
0.1208,
,
,
,
0.171,
0.0054,0.0001
1.4,
,
,
0.03548,
0.2226,
1.111,
,
0.1466,
0.1863,
,
,
,
,
,
,
0.1646,
0.6681,
0.2536,
0.459,
,
8.06,
6.63,
5.95,
5.54,
4.49,
7.13,
7.78,
1.95,
,
3.97,
,
9.11,
3.7,0.4385
6.65,
3.2,
7.06,
6.62,
2.904,0.3675
7.06,
0.68,
5.22,
2.94,
1.28,
5.44,
0.4905,
2.68,
,
2.71,
1.4,
5.35,
,
4.58,
2.3,
4.28,
0.2796,
2.1,
2.42,
2.49,
5.29,
5.89,
,
1.2,
,
,
0.043,0.008
5.62,
8.12,
6.6,
,
0.07839,
4.53,
6.05,
3.62,
1.66,
6.42,
2.06,
3.87,
0.88,
2.56,
0.3218,
5.83,
,
4.32,
2.23,
5.41,
5.84,
6.86,
,
1.106,0.174
1.73,
3.59,
5.85,
4.51,
2.0,
2.13,
1.02,0.094
,
2.49,
2.94,
,
5.96,
2.12,
6.06,
6.13,
0.9123,
1.453,
,
4.37,
7.94,
2.02,
,
2.95,
2.84,
2.44,
2.38,
4.2,
5.52,
,
3.47,
,
,
2.35,
0.2662,
2.51,
4.33,
4.05,
2.7,
4.9,
1.38,
1.68,
7.02,
1.49,
2.1,0.03
4.91,
3.77,
,
6.94,
1.49,
2.83,
2.42,
3.44,
5.51,
0.1264,
3.51,
4.86,
6.18,
1.96,
2.31,
0.74,
2.91,
5.54,
0.72,
1.22,
1.64,
1.5488,
2.719,
4.64,
1.67,
7.33,
2.31,
2.92,
5.51,
0.2557,
8.34,
,
,
6.99,
9.06,
1.52,
5.33,
,
,
,
,
6.32,
6.31,
5.92,
4.76,
1.49,
7.19,
0.89,
6.07,
,
1.66,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.6617,
0.91,
,
4.95,
3.74,
2.14,
1.92,
6.21,
2.21,
1.4,
2.95,
1.9,
4.94,
6.83,
1.0,
2.24,
2.18,
6.07,
1.91,
4.0,
3.18,
,
1.62,
2.49,
1.2,
2.35,
3.23,
3.52,
1.39,
,
,
,
4.85,
1.83,
0.2145,
,
1.98,
0.99,
1.75,
2.89,
1.729,
2.17,
3.3,
4.33,
,
2.01,
,
2.41,
,
1.17,
0.74,
1.29,
0.7,
1.83,
0.912,
0.95,
,
1.7,
2.37,
0.6586,
3.15,
2.87,
2.71,
3.25,
1.78,
2.03,
3.06,
0.1607,
4.48,
2.04,
0.51,
0.81,
0.7062,
1.91,
1.17,
1.98,
5.05,
1.3,
5.91,
0.738,
0.04722,
1.14,
1.81,
4.94,
,
7.65,
4.18,
6.1,
3.7,
1.76,
1.69,
,
,
4.4,
5.16,
,
0.468,
,
1.288,
0.282,
0.003,
,
0.031,0.0295
0.051,
0.001,
1.259,
0.008,
0.002,
0.209,
0.525,
0.0,
0.275,
0.052,
0.087,
0.058,
,
,
0.063,
,
0.035,
0.011,
0.182,
0.141,
0.17,0.03
0.048,
,
0.339,
0.145,
0.059,0.016
,
,
,
,
,
6.13,
,
,
0.544,
,
,
,
,
0.003158,
0.0006976,
,
0.3046,
,
,
0.004252,
,
,
,
,
0.0001075,
,
,
,
0.0005433,
0.04927,
0.001522,
,
,
,
,
,
0.9911,
,
1.147,
,
,
,
,
,
0.9841,
0.02922,
0.08774,
0.3959,
,
,
,
0.218,
,
,
,
1.045,
0.0006,0.0002
,
,
1.637,
,
0.1868,
0.156,
8.87,
0.06014,
6.45,
,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.9052,
3.85,
8.47,
2.79,
5.67,
5.19,
2.61,
2.37,
1.177,
3.87,
5.03,
3.55,
1.67,
3.72,
1.49,
1.861,
1.27,
2.93,
0.68,
1.0,
,
1.26,
5.22,
3.73,
2.0,
3.06,
5.72,
1.13,
1.51,
2.31,
,
,
1.08,
0.4611,
,
4.21,
3.54,
4.66,
2.19,
,
3.99,
6.05,
8.86,
,
5.96,
3.34,
5.54,
4.1,
0.23,
1.44,
1.08,
3.16,
1.79,
3.58,
1.66,
4.1,
2.33,
2.07,
3.0,
5.01,
7.58,
1.4,
5.85,
2.42,
,
,
,
0.845,
0.06592,
,
1.945,
,
0.2883,
0.4477,
0.2594,
,
0.443,
0.07462,
,
0.02521,
2.791,
0.806,
0.4008,
0.3538,
,
,
0.07686,
0.16,
0.8117,
1.17,
,
0.1061,
,
,
,
,
1.1749,
1.12,
,
0.1841,
0.1627,
,
0.1199,
0.01957,
,
0.09851,
,
0.0001,
,
0.2156,
0.8042,
,
0.2754,
,
1.129,
0.2193,
,
0.0178,
,
0.05888,
0.0012,0.0001
,
,
,
,
,
,
0.09018,
,
,
,
0.08707,
0.1687,
,
0.05727,
0.1519,
0.1301,
2.23,
,
0.126,
0.0001,
,
,
0.04805,
,
0.5706,
,
0.2247,
1.78,
,
,
0.1619,
0.06812,
,
,
0.155,0.039
,
,
0.0056,0.0013
,
,
,
,
,
,
0.0106,
1.028,
,
0.1635,
0.1115,
0.811,
0.2446,
0.2568,
0.01575,
0.0003,0.0002
0.0023,0.0001
0.4042,
,
0.1628,
,
0.002,0.0003
0.597,
,
0.0005,0.0003
,
0.1046,
0.521,
0.0034,0.0002
0.8647,
,
1.062,
2.1,
,
0.05077,
,
0.07734,
,
,
,
,
0.1691,
1.3,
0.3121,
0.1204,
1.08,
0.5195,
0.1719,
,
,
0.0004,0.0003
0.618,
,
,
0.0066,0.0009
0.19,0.043
0.1176,
0.1673,
,
,
,
0.257,
,
0.04675,
,
0.1524,
0.7862,
0.9068,
0.3631,
,
0.6311,
,
0.4385,
0.0174,
,
0.7543,
0.1564,
,
0.363,
0.2598,
,
,
0.2104,
,
0.1977,
0.03755,
,
,
,
0.731,
,
0.3725,
,
,
,
0.6161,
0.1475,
0.06798,
,
0.03034,
0.3576,
,
0.0019,0.0002
,
1.128,
0.4956,
0.07616,
0.7246,
0.4317,
0.1514,
0.4411,
0.0089,0.002
0.2106,
0.3867,
,
,
,
1.39,
,
,
,
,
0.08398,
0.0032,0.0002
0.1049,
,
,
,
,
,
0.2541,
,
,
,
,
0.0079,0.0004
,
,
0.8332,
0.0006,0.0004
1.89,
0.3348,
,
,
,
0.2756,
0.2489,
0.9605,
1.189,
0.3221,
,
,
,
,
0.02533,
0.123,
0.0001,
,
,
0.1456,
0.12,0.0485
0.7331,
,
0.7586,
,
0.2224,
,
,
0.06036,
,
,
,
,
,
0.6628,
0.0001,
,
,
,
,
0.1554,
0.0076,0.0002
0.1885,
0.04378,
0.2583,
0.0102,
1.349,
,
,
0.0071,0.0002
0.2469,
,
0.206,
0.168,
,
,
1.03,
,
,
0.4993,
0.0217,
,
0.07942,
,
,
,
2.01,
,
,
,
,
,
0.3145,
,
,
0.181970086,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.013182567,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.07439,
,
,
,
0.010715193,
,
,
,
,
0.4776,
,
,
,
0.01931,
,
,
,
,
,
,
,
,
,
0.2082,
,
0.063095734,
,
0.000912011,
,
1.28,
0.08,0.02
,
,
,
0.046773514,
1.01,
,
,
,
,
,
,
,
,
,
,
,
0.01342,
,
,
,
,
,
,
,
0.03311,
,
,
0.336,0.05
,
,
,
,
,
0.1822,
,
,
,
,
0.05765,
0.0885,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.011748976,
0.001148154,
,
0.01356,
,
0.1262,
0.028183829,
,
0.1224,
0.1116,
,
,
,
,
0.002290868,
,
,
,
,
,
,
,
,
,
0.02005,
,
0.007413102,
0.05043,
,
0.01956,
,
,
,
,
,
0.225,
,
0.71,
1.04,
,
,
,
,
0.02469,
0.01622,
,
,
,
,
,
0.111,
,
,
,
,
,
,
0.94,
0.1148,
,
0.0063,0.0001
,
0.0001,
0.1752,
0.0017,0.0003
,
0.0928,
0.2402,
0.08677,
,
0.06854,
,
,
0.0047,0.0005
,
0.03379,
,
,
,
,
,
,
0.147910839,
,
,
,
,
,
0.0048,0.0001
0.09304,
,
0.0132,
,
,
,
0.2113,
0.0015,0.0004
,
0.1279,
,
2.34e-05,
,
0.1338,
,
0.003,0.0001
0.2002,
,
,
0.0072,0.0002
,
0.1575,
0.05370318,
0.05374,
0.1377,
0.08504,
,
,
,
,
,
0.0759,
,
,
,
,
0.01712,
0.003,0.0001
,
1.32,
,
0.1075,
0.05995,
,
,
0.06856,
,
0.09796,
,
,
,
0.2938,
,
0.0044,0.0001
0.3452,
0.0047,0.0001
,
0.1413,
,
,
,
,
0.06576,
,
,
,
,
,
,
0.0269,
0.095499259,
,
,
0.1038,
,
,
0.002,0.0001
0.01159,
,
,
0.008317638,
,
,
0.066069345,
,
,
,
0.022,0.0105
,
0.003801894,
,
0.18,0.01
,
,
,
,
,
,
,
,
0.1026,
,
,
,
1.29,
,
,
,
,
,
,
0.014125375,
0.03974,
0.06678,
,
,
,
,
,
0.1774,
0.04547,
,
,
,
0.06343,
0.0194,
,
,
,
,
,
,
,
,
,
,
0.0027,0.0001
2.304,
,
,
,
,
,
,
,
,
,
,
,
0.0302,
,
,
,
0.2042,
,
,
,
,
0.1288,
,
,
,
,
,
,
,
,
,
2.13,
,
0.01257,
,
,
,
,
,
,
,
,
0.0001,
0.002951209,
,
0.0004,0.0002
0.0052,0.0001
,
,
,
,
,
0.59,
,
,
,
,
,
,
,
,
0.28,
,
,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
,
,
,
0.0221,
,
,
,
0.06492,
,
,
0.1228,
,
0.0832,
,
,
,
,
,
0.047863009,
,
,
0.1389,
,
,
,
,
0.0001,
,
,
,
,
,
,
,
,
,
1.39,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.02356,
,
,
,
,
,
,
,
,
,
0.2301,
,
,
,
,
,
,
,
,
0.0001,
,
0.3285,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
,
,
,
,
,
,
0.178,0.0355
,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
0.0044,0.0003
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.165958691,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.011481536,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0068,0.0003
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0437,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.017782794,
,
0.05370318,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.1865,
,
,
,
,
,
,
,
,
,
,
,
0.05649,
,
,
,
,
,
0.0085,0.0002
,
0.087096359,
,
,
0.3067,
,
,
,
,
,
0.0019,0.0001
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0006,0.0002
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.23,
,
,
2.61,
,
,
,
,
,
,
0.021877616,
,
,
0.0043,0.0001
,
,
,
,
,
,
,
,
,
0.138038427,
,
,
,
,
0.2198,
,
,
,
,
,
,
,
0.04178,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.3145,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.1229,
,
,
,
,
,
,
,
,
,
,
,
0.001412538,
,
,
,
,
,
,
,
,
,
,
,
0.01533,
,
,
0.423,0.0465
,
,
,
,
,
,
,
,
0.699,
0.3163,
,
,
0.173780083,
,
,
,
,
,
,
0.0008,0.0002
,
,
,
,
,
,
,
,
,
,
,
0.004897788,
,
,
,
,
,
,
,
,
,
0.0085,0.0004
,
0.187,
0.0068,0.0002
0.0001,
,
,
0.004507,
,
,
0.89,
,
,
,
0.1109,
,
0.02409,
0.05775,
0.0,
,
0.76,
0.09755,
0.7185,
0.03212,
,
,
,
,
0.101,
,
,
0.02474,
,
,
,
,
,
,
,
,
,
,
,
0.2146,
,
,
0.05087,
,
0.1325,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
2.6303,
,
,
,
,
0.1923,
,
1.5,
,
,
,
0.08773,
,
0.0493,
,
,
0.2571,
0.3828,
,
0.86,
0.3083,
0.08876,
0.95,
0.03142,
0.1308,
,
,
,
2.73,
,
,
,
,
0.4464,
,
,
,
,
0.8,
,
,
0.0275,0.003
,
,
0.2564,
,
0.7299,
,
0.3427,
,
,
0.2646,
0.5057,
,
,
,
0.1854,
,
0.76,
,
,
,
,
,
0.04003,
,
,
0.0109,
,
,
0.2664,
0.6056,
0.002607,
0.06401,
0.3036,
,
,
,
0.333,0.0625
9.82,
,
0.1329,
,
,
,
0.04937,
,
,
,
0.1797,
,
,
,
0.001244,
0.1122,
,
,
0.2204,
,
,
,
,
0.31,
0.4044,
0.8089,
,
,
1.5,
,
,
,
,
,
0.06581,
0.2982,
,
,
,
0.61,
0.009995,
0.1143,
,
,
,
,
5.89,
,
,
2.73,
,
0.05935,
,
,
,
,
,
0.39,
,
,
0.72,0.02
2.15,
,
,
,
,
0.91,
,
4.66,
,
3.53,
,
1.03,
0.74,
2.13,
7.25,
,
,
,
,
3.76,
0.2559,
,
0.95,
,
7.21,0.68
0.66,
,
1.53,
,
0.32,
,
1.03,
1.45,
,
,
4.06,
0.0011,0.0001
,
,
,
,
,
0.2511,
,
,
,
,
0.2522,
0.88,
,
1.56,
1.96,
1.87,
,
0.85,
,
,
,
,
,
,
,
,
,
0.2467,
,
,
,
,
,
0.2311,
,
,
,
,
0.1585,
,
,
0.0547,
,
0.0012,0.0004
1.85,
1.35,
,
,
0.001229,
0.08,0.01
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.1592,
0.5401,
0.46,
1.65,
1.06,
0.4479,
2.17,
,
,
,
0.04962,
,
,
,
,
0.0794,
0.002,0.0015
,
0.0891,
0.4761,
0.0025,0.0001
,
,
,
,
,
,
0.0008,0.0001
,
,
,
,
0.7523,
,
,
0.5403,
,
0.1778,
0.3651,
,
,
,
,
,
,
,
,
0.0846,
0.0335,
,
0.6401,
,
,
,
,
,
1.01,
0.3779,
,
0.0021,0.0011
0.4298,
,
0.2668,
0.0037,0.0002
0.1025,
,
0.0028,0.0002
0.2597,
0.0001,
,
0.0002,0.0002
0.4044,
0.3547,
0.3253,
0.0025,0.0006
0.4219,
,
,
,
,
0.2973,
0.0026,0.0004
0.0001,
0.3965,
0.493,
0.0081,0.0005
,
0.641,
,
0.03596,
0.1861,
,
0.4198,
,
,
0.0017,0.0001
0.0427,
,
0.05909,
0.1766,
0.454,
0.2125,
1.58,
0.5069,
0.000167665,
0.0001,
,
,
0.01588,
,
0.1114,
,
,
0.0078,0.0003
,
0.4417,
,
,
,
,
1.2,
0.004,0.0013
0.2294,
0.5579,
0.205,
0.0021,0.0006
,
0.0081,0.0002
,
0.0011,0.0004
0.2108,
0.1553,
,
,
0.0027,0.0006
,
,
0.09476,
0.0589,
0.0056,0.0004
0.6918,
0.03165,
0.5656,
,
,
0.08565,
0.05324,
0.0001,
,
,
,
,
,
0.0001,
,
0.0019,0.0003
,
0.05981,
0.02945,
0.01319,
,
,
0.4387,
,
,
,
,
,
,
,
,
,
,
,
0.1345,
,
0.6809,
,
,
,
,
,
0.3535,
,
,
,
,
,
0.1126,
,
1.13,
,
0.1781,
0.1594,
,
0.369,
,
,
0.2841,
,
,
0.5041,
1.132,
,
0.0759,
,
1.548,
0.772,
0.4689,
,
0.7348,
,
,
0.3706,
,
,
2.042,
1.804,
1.438,
0.01575,
0.1962,
3.74,
,
0.9669,
,
,
1.28,
0.1757,
0.2269,
0.0,
,
,
,
0.1737,
0.1292,
,
0.8554,
,
,
0.9173,
0.9214,
1.87,
,
,
,
,
0.3103,
,
,
0.8092,
,
0.0083,0.0002
0.9755,
,
1.376,
0.5949,
,
,
,
,
,
2.903,
0.08508,
,
,
,
0.0,
,
0.4968,
1.046,
,
,
,
,
,
,
,
,
,
0.3567,
1.142,
0.1383,
,
0.05016,
3.36,
0.0,
0.0039,0.0009
0.2605,
0.5385,
0.07745,
0.813,
1.633,
,
,
0.09294,
,
,
,
0.2228,
0.611,
,
0.7598,
,
,
,
1.707,
0.172,
1.47,
,
,
,
,
,
,
,
,
0.1045,
,
,
,
,
,
,
,
0.128,
,
0.2286,
3.558,
,
1.844,
,
,
,
2.333,
0.2872,
0.2055,
,
,
,
3.02,
,
,
2.645,
,
1.21,
0.8609,
0.2032,
,
1.076,
2.61,
,
,
,
,
0.282,
,
,
1.91,
,
0.8153,
0.2884,
,
,
,
,
,
,
,
,
0.1267,
,
0.6258,
0.6683,
,
1.22,
0.09185,
,
2.368,
,
,
0.1439,
,
1.714,
1.796,
0.1278,
0.2493,
,
,
0.3225,
,
0.2296,
0.1489,
0.0017,0.0011
,
0.2975,
0.1268,
,
,
1.776,
0.1805,
,
,
,
,
,
0.515,
1.711,
,
,
,
,
,
0.2205,
,
0.0021,0.001
,
,
0.0037,0.0017
,
0.3523,
,
,
,
1.912,
0.9114,
,
,
,
1.142,
0.6489,
,
,
,
,
,
,
,
1.658,
0.476,
,
0.9284,
,
,
,
2.38,
,
,
,
,
0.8465,
,
,
2.305,
,
,
1.003,
,
2.014,
,
,
,
2.199,
2.927,
0.0,
,
1.2589,
,
0.5023,
,
0.0065,0.0001
,
,
1.399,
2.47,
0.0019,0.001
,
0.164,
0.8403,
,
,
0.8218,
0.1492,
,
0.08456,
,
1.007,
,
,
,
,
,
,
,
3.291,
,
,
1.353,
,
,
,
0.2033,
,
,
0.1002,
0.3981,
0.7099,
,
,
,
0.3949,
2.176,
1.916,
0.0,
1.956,
0.2454,
1.151,
,
,
,
,
,
1.13,
,
,
0.08073,
1.03,
,
,
,
,
0.1877,
,
,
,
0.8435,
0.6619,
,
4.45,
0.7453,
,
,
,
,
1.122,
,
0.9318,
,
1.326,
,
,
1.37,
,
,
,
,
,
,
,
0.7878,
0.0045,0.0002
,
0.0,
,
,
1.618,
,
,
0.0003,0.0001
2.212,
,
0.1648,
,
1.157,
,
3.707,
2.355,
,
0.1973,
,
0.1245,
,
1.093,
,
1.153,
0.9853,
,
0.3917,
1.97,
0.6935,
,
,
0.479,
0.0,
,
,
0.4772,
0.1977,
1.571,
,
,
1.235,
0.9827,
2.562,
,
,
,
0.1421,
,
,
,
0.1216,
,
0.4428,
,
,
,
,
,
,
0.5776,
,
,
0.7405,
0.7766,
,
,
,
1.072,
,
,
,
,
,
0.7468,
,
1.29,
,
,
0.801,
,
,
,
,
,
1.34,
,
,
,
0.834,
0.7194,
,
0.9491,
,
1.804,
,
,
,
,
,
4.616,
,
0.2974,
0.6865,
,
0.177,
1.78,
0.7079,
,
,
2.492,
,
,
,
,
,
,
1.665,
0.1926,
,
0.4932,
,
,
,
,
0.1238,
,
,
2.74,
,
,
1.333,
3.459,
2.952,
,
3.816,
0.2564,
0.0011,0.0006
0.9773,
,
0.5411,
3.429,
,
,
0.0014,0.0012
,
,
,
,
,
0.1886,
,
,
0.9923,
,
1.805,
,
,
,
,
,
,
,
0.6736,
,
,
,
,
,
0.367,
,
1.707,
0.5651,
,
0.6924,
,
,
,
,
3.648,
0.07867,
,
,
1.548,
0.7288,
0.08405,
,
,
2.812,
,
,
,
0.07245,
2.065,
,
,
,
,
0.08808,
,
,
,
,
,
,
,
,
3.671,
,
,
4.194,
,
,
,
1.094,
,
,
0.5732,
0.0041,0.0003
,
,
0.6137,
,
,
0.2454,
,
,
0.07154,
,
,
0.863,
1.03,
0.0,
,
0.8152,
0.2208,
,
,
0.7371,
,
,
,
,
,
,
,
0.06457,
,
1.153,
1.74,
,
,
,
0.04149,
,
0.577,
0.0,
2.039,
1.3,
,
0.9951,
3.218,
,
0.7476,
1.348,
1.932,
3.351,
,
,
,
0.1852,
0.9248,
3.576,
,
,
,
0.0001,
0.1324,
,
,
,
2.013,
,
,
1.031,
,
,
1.683,
,
,
,
,
,
0.6252,
2.1,
,
,
,
,
0.6013,
,
0.7324,
1.512,
,
,
,
,
,
3.85,
,
,
,
0.6369,
,
1.088,
,
,
,
,
,
,
,
,
2.182,
,
,
2.775,
0.69,
,
,
0.0,
,
1.566,
,
0.0,
11.27,
0.3721,
1.457,
0.0025,0.0005
1.236,
,
,
,
0.167,
2.012,
,
0.0,
,
,
0.6385,
,
2.814,
,
0.0085,0.0004
,
,
,
,
0.7121,
,
,
,
,
,
,
1.889,
,
,
2.24,
,
,
3.545,
,
0.777,
,
,
,
,
,
,
,
,
,
,
0.9144,
1.65,
1.03,
0.5852,
,
,
,
,
3.583,
,
,
0.7714,
0.536,
0.06224,
,
,
,
,
,
,
1.475,
1.358,
,
,
,
0.8356,
,
1.53,
1.855,
0.3055,
,
,
,
0.2863,
0.2592,
,
,
,
,
,
0.6917,
,
2.43,
0.1296,
,
,
0.0062,0.0019
,
,
,
,
,
,
0.566,
0.05892,
,
,
,
,
,
0.3521,
,
,
,
,
,
,
,
,
3.275,
0.6772,
,
,
,
,
,
2.422,
,
1.02,
,
0.6573,
,
0.09682,
1.448,
,
,
,
,
1.176,
4.2,
0.1625,
,
,
,
1.244,
,
1.456,
,
,
0.4413,
0.0932,
,
,
,
,
,
,
,
1.699,
,
,
,
1.88,
,
,
0.2378,
,
,
4.3,
,
,
,
0.2195,
0.5274,
,
0.1953,
,
,
0.9217,
,
,
,
0.2199,
,
,
,
,
1.869,
,
0.1667,
,
,
1.306,
,
,
3.189,
0.7456,
,
,
,
3.353,
0.3236,
0.6184,
0.3337,
0.1957,
1.484,
,
,
,
0.0,
,
1.421,
,
,
0.9636,
,
,
,
,
,
,
,
,
1.828,
1.34,
0.5275,
,
0.0,
,
,
,
,
0.3988,
,
,
0.4538,
2.515,
,
,
0.1865,
1.47,
,
,
,
0.2761,
,
,
0.0001,0.0001
,
0.2951,
,
0.7321,
1.184,
1.302,
,
0.5805,
,
,
2.21,
0.006,0.0019
,
0.7258,
,
,
,
,
,
,
0.0016,0.0015
,
0.1565,
1.674,
,
3.264,
0.1666,
1.59,
,
3.382,
2.133,
2.807,
,
,
,
1.316,
0.2791,
0.692,
,
0.2421,
,
,
,
,
,
0.3907,
1.065,
0.7438,
,
,
,
,
,
,
0.4983,
,
,
,
,
,
0.1795,
0.3776,
,
,
0.923,
0.2081,
,
,
,
,
,
,
,
,
,
0.4055,
,
0.1777,
,
,
,
,
,
,
,
,
0.2446,
,
0.2905,
,
,
1.56,
0.6338,
,
,
,
,
,
,
0.9288,
,
,
2.519,
1.905,
,
,
,
,
0.3421,
0.6843,
0.3815,
0.7592,
,
,
,
,
0.9643,
,
,
0.2141,
,
0.3765,
3.376,
,
,
2.957,
,
,
1.81,
,
0.2649,
,
0.1468,
3.355,
,
,
,
2.8,
,
,
,
0.5201,
,
0.978,
0.9985,
,
1.415,
0.1419,
,
2.719,
,
,
1.46,
,
,
,
,
,
,
,
,
2.085,
,
,
,
,
0.3562,
,
0.2181,
0.257,
,
,
,
,
0.6153,
0.1396,
1.036,
,
1.011,
0.2204,
0.942,
0.7128,
,
0.4325,
,
,
,
,
,
4.015,
,
,
0.4362,
,
1.009,
,
,
,
0.119,
,
,
0.3052,
0.879,
,
,
,
,
,
0.6208,
,
1.676,
,
,
,
,
,
1.439,
1.418,
,
,
,
,
1.105,
,
,
3.64,
,
,
0.09047,
,
0.6547,
,
,
,
,
0.0,
,
,
,
,
1.048,
,
,
0.744,
,
,
,
,
,
,
,
0.6849,
,
,
0.1288,
,
3.201,
0.1834,
,
,
,
,
,
,
,
,
1.028,
,
,
,
1.853,
,
,
,
,
0.1373,
,
3.114,
0.8427,
,
0.3851,
,
,
,
,
,
0.0,
,
,
0.5311,
,
,
,
0.0,
,
,
,
0.3206,
1.223,
,
,
,
,
,
,
3.36,
,
,
,
,
,
,
,
0.006,0.0005
